fecha_solicitud;mes_sol;año_sol;desc_cnae;empresa_municipio;empresa_provincia;localidades_centro_trab;desc_sector;total_trab_sus;trab_hombres_sus;trab_mujeres_sus
06/11/2024;11;2024;Actividades de medicina general;Catarroja;Valencia;Catarroja;SERVICIOS;15;1;14
06/11/2024;11;2024;Agencias de publicidad;Alfafar;Valencia;Alfafar;SERVICIOS;2;0;2
06/11/2024;11;2024;Actividades de medicina especializada;Catarroja;Valencia;Catarroja;SERVICIOS;1;0;1
06/11/2024;11;2024;Alojamientos turísticos y otros alojamientos de corta estancia;Valencia;Valencia;Valencia;SERVICIOS;8;3;5
06/11/2024;11;2024;Mantenimiento y reparación de vehículos de motor;Catarroja;Valencia;Valencia;SERVICIOS;1;1;0
06/11/2024;11;2024;Mantenimiento y reparación de vehículos de motor;Aldaya;Valencia;Aldaya;SERVICIOS;2;2;0
06/11/2024;11;2024;Reparación de equipos de comunicación;Alfafar;Valencia;Alfafar;SERVICIOS;1;1;0
06/11/2024;11;2024;Restaurantes y puestos de comidas;Massanassa;Valencia;Massanassa;SERVICIOS;14;3;11
06/11/2024;11;2024;Actividades odontológicas;Valencia;Valencia;Valencia;SERVICIOS;1;0;1
06/11/2024;11;2024;Fabricación de productos básicos de hierro, acero y ferroaleaciones;Ribarroja del Turia;Valencia;Riba-Roja De Túria;INDUSTRIA;29;27;2
06/11/2024;11;2024;Fabricación de otros muebles;Beniparrell;Valencia;Beniparrell;INDUSTRIA;75;43;32
06/11/2024;11;2024;Mantenimiento y reparación de vehículos de motor;Ribarroja del Turia;Valencia;Riba-Roja De Túria;SERVICIOS;2;1;1
06/11/2024;11;2024;Otras actividades recreativas y de entretenimiento;Aldaya;Valencia;Aldaya;SERVICIOS;2;1;1
06/11/2024;11;2024;Mantenimiento y reparación de vehículos de motor;Massanassa;Valencia;Massanassa;SERVICIOS;3;3;0
06/11/2024;11;2024;Otras actividades recreativas y de entretenimiento;Alfafar;Valencia;Alfafar;SERVICIOS;17;7;10
06/11/2024;11;2024;Mantenimiento y reparación de vehículos de motor;Paiporta;Valencia;Paiporta;SERVICIOS;7;7;0
06/11/2024;11;2024;Establecimientos de bebidas;Benetússer;Valencia;Benetússer;SERVICIOS;4;0;4
06/11/2024;11;2024;Venta de automóviles y vehículos de motor ligeros;Sedaví;Valencia;Sedaví;SERVICIOS;2;0;2
06/11/2024;11;2024;Restaurantes y puestos de comidas;Valencia;Valencia;Valencia;SERVICIOS;2;1;1
06/11/2024;11;2024;Restaurantes y puestos de comidas;Aldaya;Valencia;Aldaya;SERVICIOS;5;0;5
06/11/2024;11;2024;Establecimientos de bebidas;Picanya;Valencia;Picanya;SERVICIOS;2;1;1
06/11/2024;11;2024;Organización de convenciones y ferias de muestras;Sevilla;Sevilla;Valencia;SERVICIOS;2;1;1
06/11/2024;11;2024;Fabricación de estructuras metálicas y sus componentes;Picanya;Valencia;Picanya;INDUSTRIA;1;1;0
06/11/2024;11;2024;Actividades de servicios sociales sin alojamiento para personas con discapacidad;Valencia;Valencia;Valencia;SERVICIOS;79;48;31
07/11/2024;11;2024;Restaurantes y puestos de comidas;Sedaví;Valencia;Sedaví;SERVICIOS;1;0;1
07/11/2024;11;2024;Comercio al por menor de prendas de vestir en establecimientos especializados;Murcia;Murcia;Alfafar;SERVICIOS;5;0;5
07/11/2024;11;2024;Comercio al por menor de repuestos y accesorios de vehículos de motor;Aldaya;Valencia;Aldaya;SERVICIOS;2;2;0
07/11/2024;11;2024;Comercio al por menor en establecimientos no especializados, con predominio en productos alimenticios, bebidas y tabaco;Albal;Valencia;Albal;SERVICIOS;1;1;0
07/11/2024;11;2024;Peluquería y otros tratamientos de belleza;Valencia;Valencia;Valencia;SERVICIOS;1;1;0
07/11/2024;11;2024;Comercio al por menor de productos cosméticos e higiénicos en establecimientos especializados;Massanassa;Valencia;Massanassa;SERVICIOS;1;0;1
07/11/2024;11;2024;Comercio al por menor en establecimientos no especializados, con predominio en productos alimenticios, bebidas y tabaco;Valencia;Valencia;Valencia;SERVICIOS;1;1;0
07/11/2024;11;2024;Comercio al por menor de productos de tabaco en establecimientos especializados;Massanassa;Valencia;Massanassa;SERVICIOS;1;1;0
07/11/2024;11;2024;Establecimientos de bebidas;Ribarroja del Turia;Valencia;Riba-Roja De Túria;SERVICIOS;2;0;2
07/11/2024;11;2024;Establecimientos de bebidas;Albal;Valencia;Albal;SERVICIOS;3;1;2
07/11/2024;11;2024;Establecimientos de bebidas;Sedaví;Valencia;Sedaví;SERVICIOS;1;1;0
07/11/2024;11;2024;Otras actividades recreativas y de entretenimiento;Paiporta;Valencia;Paiporta;SERVICIOS;3;0;3
07/11/2024;11;2024;Comercio al por menor de productos de tabaco en establecimientos especializados;Algemesí;Valencia;Algemesí;SERVICIOS;2;1;1
07/11/2024;11;2024;Otras actividades de construcción especializada n.c.o.p.;Silla;Valencia;Silla;CONSTRUCIÓN;1;1;0
07/11/2024;11;2024;Comercio al por menor de productos de tabaco en establecimientos especializados;Catarroja;Valencia;Catarroja;SERVICIOS;2;0;2
07/11/2024;11;2024;Mantenimiento y reparación de vehículos de motor;Aldaya;Valencia;Aldaya;SERVICIOS;8;7;1
07/11/2024;11;2024;Establecimientos de bebidas;Turís;Valencia;Aldaya;SERVICIOS;1;0;1
07/11/2024;11;2024;Construcción de edificios residenciales;Valencia;Valencia;Alfafar;CONSTRUCIÓN;1;1;0
07/11/2024;11;2024;Otros servicios de comidas;Valencia;Valencia;Aldaya;SERVICIOS;3;2;1
07/11/2024;11;2024;Comercio al por menor de pan y productos de panadería, confitería y pastelería en establecimientos especializados;Barcelona;Barcelona;Valencia;SERVICIOS;6;0;6
07/11/2024;11;2024;Comercio al por menor de productos de tabaco en establecimientos especializados;Catarroja;Valencia;Catarroja;SERVICIOS;2;0;2
07/11/2024;11;2024;Establecimientos de bebidas;Alfafar;Valencia;Alfafar;SERVICIOS;3;0;3
07/11/2024;11;2024;Elaboración de platos y comidas preparados;Alfafar;Valencia;Alfafar;INDUSTRIA;3;2;1
07/11/2024;11;2024;Comercio al por menor de productos de tabaco en establecimientos especializados;Alfafar;Valencia;Alfafar;SERVICIOS;3;0;3
07/11/2024;11;2024;Impresión de periódicos;Ribarroja del Turia;Valencia;Riba-Roja De Túria;INDUSTRIA;1;1;0
07/11/2024;11;2024;Establecimientos de bebidas;Alfafar;Valencia;Alfafar;SERVICIOS;1;0;1
07/11/2024;11;2024;Intermediarios del comercio de muebles, artículos para el hogar y ferretería;Manises;Valencia;Manises;SERVICIOS;1;1;0
07/11/2024;11;2024;Transporte de mercancías por carretera;Catarroja;Valencia;Catarroja;SERVICIOS;5;5;0
07/11/2024;11;2024;Actividades anexas al transporte terrestre;Torrent;Valencia;Torrent;SERVICIOS;12;10;2
07/11/2024;11;2024;Comercio al por mayor de equipos electrónicos y de telecomunicaciones y sus componentes;Massanassa;Valencia;Massanassa;SERVICIOS;1;0;1
07/11/2024;11;2024;Fabricación de cerraduras y herrajes;Valencia;Valencia;Catarroja;INDUSTRIA;2;1;1
07/11/2024;11;2024;Otras actividades de impresión y artes gráficas;Beniparrell;Valencia;Beniparrell;INDUSTRIA;30;19;11
07/11/2024;11;2024;Comercio al por menor de productos de tabaco en establecimientos especializados;Paiporta;Valencia;Paiporta;SERVICIOS;5;0;5
07/11/2024;11;2024;Mantenimiento y reparación de vehículos de motor;Chirivella;Valencia;Chirivella;SERVICIOS;3;3;0
07/11/2024;11;2024;Establecimientos de bebidas;Cuart de Poblet;Valencia;Quart De Poblet;SERVICIOS;4;2;2
07/11/2024;11;2024;Restaurantes y puestos de comidas;Algemesí;Valencia;Algemesí;SERVICIOS;1;1;0
07/11/2024;11;2024;Actividades veterinarias;Chiva;Valencia;Chiva;SERVICIOS;2;0;2
07/11/2024;11;2024;Restaurantes y puestos de comidas;Valencia;Valencia;Valencia;SERVICIOS;1;0;1
07/11/2024;11;2024;Mantenimiento y reparación de vehículos de motor;Valencia;Valencia;Sedaví;SERVICIOS;9;8;1
07/11/2024;11;2024;Comercio al por menor de artículos de segunda mano en establecimientos especializados;Aldaya;Valencia;Aldaya;SERVICIOS;1;0;1
07/11/2024;11;2024;Actividades de contabilidad, teneduría de libros, auditoría y asesoría fiscal;Valencia;Valencia;Valencia;SERVICIOS;1;1;0
07/11/2024;11;2024;Confección de otras prendas de vestir y accesorios;Torrent;Valencia;Torrent;INDUSTRIA;5;0;5
07/11/2024;11;2024;Servicios técnicos de ingeniería y otras actividades relacionadas con el asesoramiento técnico;Valencia;Valencia;Valencia;SERVICIOS;6;6;0
07/11/2024;11;2024;Comercio al por menor de productos farmacéuticos en establecimientos especializados;Sedaví;Valencia;Sedaví;SERVICIOS;5;1;4
07/11/2024;11;2024;Fabricación de otros muebles;Sedaví;Valencia;Sedaví;INDUSTRIA;2;2;0
07/11/2024;11;2024;Comercio al por mayor de madera, materiales de construcción y aparatos sanitarios;Massanassa;Valencia;Massanassa;SERVICIOS;1;1;0
07/11/2024;11;2024;Comercio al por menor de productos farmacéuticos en establecimientos especializados;Torrent;Valencia;Torrent;SERVICIOS;1;0;1
07/11/2024;11;2024;Restaurantes y puestos de comidas;Valencia;Valencia;Valencia;SERVICIOS;3;1;2
07/11/2024;11;2024;Comercio al por menor de aparatos electrodomésticos en establecimientos especializados;Algemesí;Valencia;Algemesí;SERVICIOS;2;1;1
07/11/2024;11;2024;Comercio al por menor de productos de tabaco en establecimientos especializados;Massanassa;Valencia;Massanassa;SERVICIOS;1;1;0
07/11/2024;11;2024;Otras actividades asociativas n.c.o.p.;Picanya;Valencia;Picanya;SERVICIOS;7;0;7
07/11/2024;11;2024;Comercio al por menor en establecimientos no especializados, con predominio en productos alimenticios, bebidas y tabaco;Alfafar;Valencia;Valencia;SERVICIOS;11;7;4
07/11/2024;11;2024;Comercio al por menor de equipos de telecomunicaciones en establecimientos especializados;Catarroja;Valencia;Catarroja;SERVICIOS;3;1;2
07/11/2024;11;2024;Comercio al por menor de productos farmacéuticos en establecimientos especializados;Benetússer;Valencia;Benetússer;SERVICIOS;3;0;3
07/11/2024;11;2024;Peluquería y otros tratamientos de belleza;Alfafar;Valencia;Alfafar;SERVICIOS;3;0;3
07/11/2024;11;2024;Servicios técnicos de ingeniería y otras actividades relacionadas con el asesoramiento técnico;Valencia;Valencia;Valencia;SERVICIOS;3;3;0
07/11/2024;11;2024;Otra educación n.c.o.p.;Benetússer;Valencia;Benetússer;SERVICIOS;2;0;2
07/11/2024;11;2024;Comercio al por mayor no especializado;Cuart de Poblet;Valencia;Quart De Poblet;SERVICIOS;31;23;8
07/11/2024;11;2024;Comercio al por menor de muebles, aparatos de iluminación y otros artículos de uso doméstico en establecimientos especializados;Manises;Valencia;Manises;SERVICIOS;1;0;1
07/11/2024;11;2024;Limpieza general de edificios;Massanassa;Valencia;Massanassa;SERVICIOS;8;1;7
07/11/2024;11;2024;Otro comercio al por menor de artículos nuevos en establecimientos especializados;Catarroja;Valencia;"Catarroja; Paiporta; Sedaví";SERVICIOS;10;2;8
07/11/2024;11;2024;Elaboración de productos cárnicos y de volatería;Ribarroja del Turia;Valencia;Riba-Roja De Túria;INDUSTRIA;138;78;60
07/11/2024;11;2024;Comercio al por menor de productos farmacéuticos en establecimientos especializados;Catarroja;Valencia;Catarroja;SERVICIOS;4;1;3
07/11/2024;11;2024;Establecimientos de bebidas;Paiporta;Valencia;Paiporta;SERVICIOS;1;1;0
07/11/2024;11;2024;Otras actividades de construcción especializada n.c.o.p.;Valencia;Valencia;Paiporta;CONSTRUCIÓN;3;3;0
07/11/2024;11;2024;Comercio al por menor de productos farmacéuticos en establecimientos especializados;Catarroja;Valencia;Catarroja;SERVICIOS;3;1;2
07/11/2024;11;2024;Mantenimiento y reparación de vehículos de motor;Benetússer;Valencia;Benetússer;SERVICIOS;1;1;0
07/11/2024;11;2024;Instalaciones eléctricas;Aldaya;Valencia;Aldaya;CONSTRUCIÓN;2;2;0
07/11/2024;11;2024;Restaurantes y puestos de comidas;Valencia;Valencia;Valencia;SERVICIOS;7;3;4
07/11/2024;11;2024;Comercio al por menor de carne y productos cárnicos en establecimientos especializados;Benetússer;Valencia;Benetússer;SERVICIOS;1;0;1
07/11/2024;11;2024;Fabricación de otros muebles;Beniparrell;Valencia;Beniparrell;INDUSTRIA;33;27;6
07/11/2024;11;2024;Actividades de mantenimiento físico;Albal;Valencia;Albal;SERVICIOS;5;4;1
07/11/2024;11;2024;Comercio al por menor de productos farmacéuticos en establecimientos especializados;Valencia;Valencia;Valencia;SERVICIOS;1;1;0
07/11/2024;11;2024;Comercio al por menor de artículos de segunda mano en establecimientos especializados;Valencia;Valencia;Aldaya;SERVICIOS;3;2;1
07/11/2024;11;2024;Peluquería y otros tratamientos de belleza;Paiporta;Valencia;Paiporta;SERVICIOS;6;2;4
07/11/2024;11;2024;Restaurantes y puestos de comidas;Ribarroja del Turia;Valencia;Riba-Roja De Túria;SERVICIOS;0;0;0
07/11/2024;11;2024;Peluquería y otros tratamientos de belleza;Alfafar;Valencia;Alfafar;SERVICIOS;1;0;1
07/11/2024;11;2024;Restaurantes y puestos de comidas;Ribarroja del Turia;Valencia;Riba-Roja De Túria;SERVICIOS;3;0;3
07/11/2024;11;2024;Transporte de mercancías por carretera;Bétera;Valencia;Bétera;SERVICIOS;2;2;0
07/11/2024;11;2024;Comercio al por menor de productos farmacéuticos en establecimientos especializados;Paiporta;Valencia;Paiporta;SERVICIOS;5;1;4
07/11/2024;11;2024;Transporte de mercancías por carretera;Bétera;Valencia;Bétera;SERVICIOS;1;1;0
07/11/2024;11;2024;Separación y clasificación de materiales;Beniparrell;Valencia;Beniparrell;INDUSTRIA;5;5;0
07/11/2024;11;2024;Peluquería y otros tratamientos de belleza;Aldaya;Valencia;Aldaya;SERVICIOS;6;1;5
07/11/2024;11;2024;Mantenimiento y reparación de vehículos de motor;Catarroja;Valencia;Catarroja;SERVICIOS;1;1;0
07/11/2024;11;2024;Fabricación de otros muebles;Albal;Valencia;Albal;INDUSTRIA;10;8;2
07/11/2024;11;2024;Peluquería y otros tratamientos de belleza;Picanya;Valencia;Picanya;SERVICIOS;3;0;3
07/11/2024;11;2024;Peluquería y otros tratamientos de belleza;Paiporta;Valencia;Paiporta;SERVICIOS;1;0;1
07/11/2024;11;2024;Comercio al por mayor de prendas de vestir y calzado;Murcia;Murcia;Aldaya;SERVICIOS;3;0;3
07/11/2024;11;2024;Mantenimiento y reparación de vehículos de motor;Massanassa;Valencia;Massanassa;SERVICIOS;0;0;0
07/11/2024;11;2024;Actividades de los gimnasios;Alfafar;Valencia;Alfafar;SERVICIOS;9;4;5
07/11/2024;11;2024;Mantenimiento y reparación de vehículos de motor;Valencia;Valencia;Paiporta;SERVICIOS;1;1;0
07/11/2024;11;2024;Fontanería, instalaciones de sistemas de calefacción y aire acondicionado;Sedaví;Valencia;Sedaví;CONSTRUCIÓN;3;2;1
07/11/2024;11;2024;Comercio al por mayor de madera, materiales de construcción y aparatos sanitarios;Torrent;Valencia;Torrent;SERVICIOS;3;0;3
07/11/2024;11;2024;Restaurantes y puestos de comidas;Paiporta;Valencia;Paiporta;SERVICIOS;6;2;4
07/11/2024;11;2024;Fabricación de maquinaria agraria y forestal;Cheste;Valencia;Cheste;INDUSTRIA;30;24;6
07/11/2024;11;2024;Actividades de servicios sociales sin alojamiento para personas mayores;Valencia;Valencia;Valencia;SERVICIOS;3;0;3
07/11/2024;11;2024;Otra educación n.c.o.p.;Paiporta;Valencia;Paiporta;SERVICIOS;4;1;3
07/11/2024;11;2024;Otro comercio al por menor en establecimientos no especializados;Silla;Valencia;Silla;SERVICIOS;3;1;2
07/11/2024;11;2024;Transporte de mercancías por carretera;Torrent;Valencia;Torrent;SERVICIOS;2;2;0
07/11/2024;11;2024;Comercio al por menor de productos de tabaco en establecimientos especializados;Sedaví;Valencia;Sedaví;SERVICIOS;4;1;3
07/11/2024;11;2024;Gestión de instalaciones deportivas;Burjasot;Valencia;"Alaquàs; Algemesí; Catarroja";SERVICIOS;3;3;0
07/11/2024;11;2024;Promoción inmobiliaria;Paiporta;Valencia;Paiporta;CONSTRUCIÓN;3;1;2
07/11/2024;11;2024;Establecimientos de bebidas;Picanya;Valencia;Picanya;SERVICIOS;2;1;1
07/11/2024;11;2024;Agentes de la propiedad inmobiliaria;Alfafar;Valencia;Alfafar;SERVICIOS;2;2;0
07/11/2024;11;2024;Reparación de otros equipos;Benifaió;Valencia;Benifaió;INDUSTRIA;22;22;0
07/11/2024;11;2024;Fabricación de instrumentos y suministros médicos y odontológicos;Alfafar;Valencia;Alfafar;INDUSTRIA;13;4;9
07/11/2024;11;2024;Mantenimiento y reparación de vehículos de motor;Valencia;Valencia;"Torrent; Valencia";SERVICIOS;25;17;8
07/11/2024;11;2024;Actividades de las escuelas de conducción y pilotaje;Catarroja;Valencia;Catarroja;SERVICIOS;2;1;1
07/11/2024;11;2024;Comercio al por menor de equipos de telecomunicaciones en establecimientos especializados;Massamagrell;Valencia;Aldaya;SERVICIOS;2;2;0
07/11/2024;11;2024;Gestión de instalaciones deportivas;Chirivella;Valencia;Torrent;SERVICIOS;1;1;0
07/11/2024;11;2024;Fabricación de otros productos de plástico;Ribarroja del Turia;Valencia;Alcúdia (L');INDUSTRIA;4;0;4
07/11/2024;11;2024;Confección de otras prendas de vestir y accesorios;Picanya;Valencia;Picanya;INDUSTRIA;14;1;13
07/11/2024;11;2024;Comercio al por mayor de muebles, alfombras y aparatos de iluminación;Alfafar;Valencia;"Alfafar; Sedaví; Valencia";SERVICIOS;8;2;6
07/11/2024;11;2024;Actividades de las escuelas de conducción y pilotaje;Benetússer;Valencia;Benetússer;SERVICIOS;1;1;0
07/11/2024;11;2024;Comercio al por menor de muebles, aparatos de iluminación y otros artículos de uso doméstico en establecimientos especializados;Sedaví;Valencia;"Alfafar; Sedaví";SERVICIOS;5;1;4
07/11/2024;11;2024;Otra educación n.c.o.p.;Valencia;Valencia;Aldaya;SERVICIOS;3;0;3
07/11/2024;11;2024;Restaurantes y puestos de comidas;Picanya;Valencia;Paiporta;SERVICIOS;1;1;0
07/11/2024;11;2024;Otro comercio al por menor de artículos nuevos en establecimientos especializados;Madrid;Madrid;Aldaya;SERVICIOS;4;0;4
07/11/2024;11;2024;Otros alojamientos;Sot de Chera;Valencia;Sot De Chera;SERVICIOS;8;4;4
07/11/2024;11;2024;Restaurantes y puestos de comidas;Alfafar;Valencia;Alfafar;SERVICIOS;2;2;0
07/11/2024;11;2024;Elaboración de otros productos alimenticios n.c.o.p.;Alfafar;Valencia;Alfafar;INDUSTRIA;6;5;1
07/11/2024;11;2024;Peluquería y otros tratamientos de belleza;Alfafar;Valencia;Alfafar;SERVICIOS;2;0;2
07/11/2024;11;2024;Peluquería y otros tratamientos de belleza;Alfafar;Valencia;Alfafar;SERVICIOS;3;0;3
07/11/2024;11;2024;Peluquería y otros tratamientos de belleza;Aldaya;Valencia;Aldaya;SERVICIOS;5;0;5
08/11/2024;11;2024;Construcción de edificios residenciales;Cuart de Poblet;Valencia;Quart De Poblet;CONSTRUCIÓN;31;26;5
08/11/2024;11;2024;Fontanería, instalaciones de sistemas de calefacción y aire acondicionado;Elche;Alicante;Elche;CONSTRUCIÓN;2;1;1
08/11/2024;11;2024;Otras actividades de impresión y artes gráficas;Catarroja;Valencia;Paiporta;INDUSTRIA;1;1;0
08/11/2024;11;2024;Comercio al por mayor de pescados, mariscos y otros productos alimenticios;Ribarroja del Turia;Valencia;Riba-Roja De Túria;SERVICIOS;8;7;1
08/11/2024;11;2024;Comercio al por menor de artículos de relojería y joyería en establecimientos especializados;Valencia;Valencia;Alfafar;SERVICIOS;3;0;3
08/11/2024;11;2024;Peluquería y otros tratamientos de belleza;Massanassa;Valencia;Massanassa;SERVICIOS;2;0;2
08/11/2024;11;2024;Establecimientos de bebidas;Catarroja;Valencia;Catarroja;SERVICIOS;1;1;0
08/11/2024;11;2024;Comercio al por menor en establecimientos no especializados, con predominio en productos alimenticios, bebidas y tabaco;Vall d'Uixó, la;Castelló;Valencia;SERVICIOS;7;2;5
08/11/2024;11;2024;Actividades de seguridad privada;Lorquí;Murcia;Catarroja;SERVICIOS;1;1;0
08/11/2024;11;2024;Fontanería, instalaciones de sistemas de calefacción y aire acondicionado;Elche;Alicante;Elche;CONSTRUCIÓN;6;6;0
08/11/2024;11;2024;Comercio al por mayor, no especializado, de productos alimenticios, bebidas y tabaco;Valencia;Valencia;"Eivissa; Riba-Roja De Túria";SERVICIOS;2;1;1
08/11/2024;11;2024;Actividades odontológicas;Sedaví;Valencia;Sedaví;SERVICIOS;1;0;1
